File Name,k-eff_o,std_o,k-eff__m,std_m,k-eff_bench,std_bench,k_normalized,std_normalized,geometry,therm fiss,int fiss,fast fiss, above therm fiss, Avg E, Avg leth causing fiss
PU-MET-FAST-044-005,0.99994,0.00010,0.999943,0.000102661,0.9977,0.0024,1.00224,0.002413,Sphere,5.48,8.30,86.22,94.52,1644500.0,280030.0
PU-SOL-THERM-022-009,0.99845,0.00010,0.998452,0.000100706,1,0.0024,0.99845,0.002398,Cylinder,96.96,2.71,0.33,3.04,6453.900000000001,0.054603000000000006
MIX-MET-FAST-007-013,1.00113,0.00009,1.00113,9.09432e-05,1,0.0033,1.00113,0.003304,Sphere,0.00,4.27,95.73,100.0,1603400.0,939410.0
HEU-MET-FAST-012,0.99870,0.00009,0.998698,8.66291e-05,0.9992,0.0018,0.99949,0.001802,Sphere,0.00,5.16,94.84,100.0,1411000.0,794130.0
HEU-SOL-THERM-001-003,1.00380,0.00015,1.0038,0.000146326,1.0003,0.0035,1.00349,0.003514,Cylinder,90.11,9.02,0.87,9.89,15242.0,0.08002899999999999
U233-SOL-INTER-001-018,0.97750,0.00016,0.977502,0.000155608,1,0.0057,0.9775,0.005573,Sphere,33.05,60.46,6.49,66.95,106390.0,5.8933
LEU-COMP-THERM-080-010,1.01008,0.00012,1.01008,0.000117884,0.9972,0.001,1.01291,0.001022,Lattice,77.03,16.73,6.24,22.97,164790.0,0.45835000000000004
PU-SOL-THERM-018-008,0.99943,0.00011,0.99943,0.000108251,1,0.0033,0.99943,0.003299,Cylinder,95.90,3.58,0.52,4.1,10885.0,0.060716
HEU-MET-FAST-078-029,1.00322,0.00010,1.00322,9.96693e-05,1,0.0025,1.00322,0.002510,Cylinder,0.04,15.52,84.44,99.96,1194000.0,465090.0
HEU-SOL-THERM-038-010,0.99779,0.00014,0.997792,0.000140402,1,0.0026,0.99779,0.002598,Cylinder,75.19,22.39,2.41,24.81,40950.0,0.35786
HEU-MET-FAST-003-001,0.99325,0.00009,0.993249,8.60424e-05,1,0.005,0.99325,0.004966,Sphere,0.00,5.89,94.11,100.0,1472300.0,797390.0
LEU-COMP-THERM-009-011,1.00605,0.00010,1.00605,0.000103612,1,0.0021,1.00605,0.002115,Lattice,90.44,5.84,3.72,9.56,106480.0,0.11393
LEU-COMP-THERM-007-008,1.01133,0.00011,1.01133,0.000114189,1,0.0014,1.01133,0.001420,Lattice,83.21,11.32,5.47,16.79,151760.0,0.24863999999999997
LEU-COMP-THERM-011-002,1.01385,0.00010,1.01385,9.78487e-05,1.0009,0.0032,1.01293,0.003239,Lattice,84.33,9.23,6.44,15.67,188070.0,0.24323
LEU-COMP-THERM-010-013,1.00407,0.00010,1.00407,0.000104468,1,0.0021,1.00407,0.002111,Lattice,90.58,5.74,3.68,9.42,105140.0,0.11204
HEU-MET-FAST-100-001,1.00562,0.00008,1.00562,8.44804e-05,1.0031,0.0007,1.00251,0.000704,Sphere,0.00,4.83,95.17,100.0,1451400.0,826500.0
MIX-MET-FAST-004-001,1.00058,0.00009,1.00058,8.93464e-05,0.9993,0.0013,1.00128,0.001305,Sphere,0.00,5.33,94.67,100.0,1452800.0,816360.0
LEU-COMP-THERM-002-005,1.00444,0.00010,1.00444,0.000102981,0.9997,0.002,1.00474,0.002012,Lattice,90.68,5.67,3.65,9.32,104370.0,0.11045
HEU-MET-FAST-066-004,1.00702,0.00011,1.00702,0.000110657,1.0043,0.0043,1.00270,0.004294,Sphere,6.24,30.05,63.70,93.76,883700.0,54250.0
HEU-SOL-THERM-020-003,0.99985,0.00016,0.999855,0.000159184,0.9957,0.0079,1.00416,0.007968,Cylinder,84.78,14.82,0.39,15.22,5387.6,0.13561
HEU-SOL-THERM-043-003,1.00260,0.00008,1.0026,7.81025e-05,0.999,0.0025,1.00360,0.002512,Sphere,97.96,1.89,0.15,2.04,2602.0,0.032549999999999996
LEU-COMP-THERM-042-006,1.01345,0.00010,1.01345,9.77313e-05,1,0.0016,1.01345,0.001624,Lattice,87.24,7.27,5.50,12.76,160350.0,0.16901999999999998
HEU-SOL-THERM-050-004,1.00497,0.00015,1.00497,0.000151184,0.9987,0.0084,1.00627,0.008465,Cylinder,68.82,27.78,3.40,31.18,59152.0,0.67235
HEU-MET-FAST-005-004,0.99599,0.00010,0.995988,0.000102186,0.9989,0.0036,0.99708,0.003594,Lattice,1.63,24.41,73.96,98.37,1000400.0,171520.0
HEU-MET-FAST-007-026,1.00009,0.00011,1.00009,0.000111434,0.9966,0.0017,1.00350,0.001715,Rectangular,8.50,34.54,56.95,91.5,933720.0,20351.0
U233-MET-FAST-005-001,0.99611,0.00009,0.99611,8.98667e-05,1,0.003,0.99611,0.002989,Sphere,0.00,4.56,95.44,100.0,1606400.0,953570.0
U233-SOL-THERM-015-005,0.98536,0.00016,0.985364,0.000157481,1,0.0055,0.98536,0.005421,Sphere,49.10,47.12,3.78,50.9,62055.0,1.3792
HEU-MET-FAST-084-003,1.00045,0.00009,1.00045,9.25483e-05,0.9993,0.0021,1.00115,0.002105,Cylinder,0.00,8.94,91.06,100.0,1309000.0,660740.0
HEU-MET-FAST-079-003,1.00063,0.00009,1.00063,8.67658e-05,0.9996,0.0015,1.00103,0.001504,Cylinder,0.00,5.10,94.90,100.0,1434200.0,814470.0
MIX-COMP-FAST-002,1.03362,0.00007,1.03362,7.4767e-05,0.9874,0.0022,1.04680,0.002333,Cylinder,0.00,44.94,55.06,100.0,776030.0,92574.0
U233-SOL-INTER-001-002,0.98006,0.00015,0.980062,0.00015407,1,0.0085,0.98006,0.008331,Sphere,29.77,63.23,7.01,70.23,113110.0,8.0637
LEU-COMP-THERM-027-003,1.01550,0.00011,1.0155,0.000109978,1.0014,0.0015,1.01408,0.001522,Lattice,89.48,7.09,3.43,10.52,95239.0,0.11641
IEU-MET-FAST-002,0.99892,0.00008,0.998923,7.90408e-05,1,0.003,0.99892,0.002997,Cylinder,0.00,15.28,84.72,100.0,1196400.0,483690.0
LEU-COMP-THERM-078-007,1.00980,0.00012,1.0098,0.000118234,0.9994,0.001,1.01040,0.001017,Lattice,81.01,13.79,5.20,18.99,138870.0,0.29446
LEU-COMP-THERM-017-007,1.00975,0.00009,1.00975,8.7179e-05,1,0.0031,1.00975,0.003131,Lattice,88.87,4.63,6.50,11.13,197110.0,0.15891000000000002
HEU-SOL-THERM-049-006,1.00642,0.00013,1.00642,0.000125793,1.0012,0.0025,1.00521,0.002513,Cylinder,71.14,25.91,2.95,28.86,51684.0,0.5082800000000001
HEU-MET-FAST-008,0.99631,0.00008,0.996313,8.41444e-05,0.9989,0.0016,0.99740,0.001599,Sphere,0.00,4.93,95.07,100.0,1440900.0,817160.0
HEU-MET-FAST-051-014,0.99956,0.00009,0.999559,8.59019e-05,0.9996,0.0002,0.99995,0.000217,Cylinder,0.00,4.77,95.23,100.0,1458100.0,832300.0
MIX-MET-FAST-007-009,1.00593,0.00010,1.00593,0.000103084,1,0.0028,1.00593,0.002818,Sphere,2.61,16.71,80.68,97.39,1391200.0,260880.0
LEU-COMP-THERM-005-011,1.02509,0.00011,1.02509,0.000107006,1,0.0043,1.02509,0.004409,Lattice,67.29,22.68,10.03,32.71,273300.0,1.5738
HEU-MET-FAST-050,0.99930,0.00009,0.999304,8.7593e-05,0.999,0.0012,1.00030,0.001204,Cylinder,0.00,6.90,93.10,100.0,1216000.0,652440.0
HEU-MET-FAST-043-002,0.99902,0.00009,0.999023,8.66371e-05,0.9995,0.0019,0.99951,0.001902,Cylinder,0.00,4.84,95.16,100.0,1439700.0,822710.0
LEU-COMP-THERM-010-028,1.01598,0.00011,1.01598,0.000107288,1,0.0028,1.01598,0.002846,Lattice,80.60,10.67,8.73,19.4,253950.0,0.43720000000000003
HEU-MET-FAST-007-007,1.00410,0.00010,1.0041,0.00010089,0.9974,0.0014,1.00671,0.001416,Rectangular,0.57,28.81,70.62,99.43,1125500.0,169830.0
PU-SOL-THERM-032-006,0.99910,0.00011,0.999098,0.000112219,1,0.002,0.9991,0.002001,Cylinder,96.43,3.18,0.39,3.57,7593.5,0.06173700000000001
HEU-MET-FAST-058-003,1.00392,0.00010,1.00392,9.70049e-05,1,0.0027,1.00392,0.002712,Sphere,0.06,15.02,84.92,99.94,1206100.0,461870.0
PU-MET-FAST-025,0.99864,0.00009,0.998638,8.65601e-05,1,0.002,0.99864,0.001999,Sphere,0.00,2.40,97.60,100.0,1834200.0,1185900.0
PU-SOL-THERM-010-014,1.00374,0.00011,1.00374,0.000112437,1,0.0048,1.00374,0.004819,Sphere,96.99,2.69,0.32,3.01,6218.0,0.056446
HEU-MET-FAST-021,0.99856,0.00009,0.998563,8.85665e-05,1,0.0024,0.99856,0.002398,Sphere,0.00,5.98,94.02,100.0,1343300.0,740770.0
MIX-MET-FAST-007-020,1.00486,0.00009,1.00486,9.13435e-05,1,0.003,1.00486,0.003015,Sphere,0.00,5.23,94.77,100.0,1653500.0,949770.0
HEU-MET-FAST-044-004,1.00018,0.00009,1.00018,8.73317e-05,0.9995,0.0014,1.00068,0.001404,Cylinder,0.00,4.95,95.05,100.0,1423100.0,808260.0
LEU-COMP-THERM-010-001,1.01228,0.00011,1.01228,0.000107056,1,0.0021,1.01228,0.002128,Lattice,89.95,6.28,3.77,10.05,106470.0,0.11939999999999999
HEU-MET-FAST-057-003,1.01769,0.00009,1.01769,9.25006e-05,1,0.0032,1.01769,0.003257,Cylinder,0.00,5.68,94.32,100.0,1348700.0,753300.0
LEU-COMP-THERM-009-003,1.00528,0.00010,1.00528,0.000104455,1,0.0021,1.00528,0.002113,Lattice,90.43,5.85,3.73,9.57,106610.0,0.11415
HEU-MET-FAST-002-002,1.00153,0.00009,1.00153,9.12899e-05,1,0.003,1.00153,0.003005,Cylinder,0.00,8.98,91.02,100.0,1489200.0,731010.0
HEU-MET-INTER-006-004,1.01281,0.00011,1.01281,0.00010579,1.0016,0.0008,1.01119,0.000814,Cylinder,0.00,49.59,50.41,100.0,586930.0,76960.0
U233-SOL-THERM-001-004,0.99986,0.00008,0.999857,8.39301e-05,1.0003,0.0033,0.99956,0.003298,Sphere,94.15,5.61,0.24,5.85,4192.4,0.041037
LEU-COMP-THERM-039-007,1.00848,0.00011,1.00848,0.000114162,1,0.0012,1.00848,0.001215,Lattice,84.63,10.23,5.14,15.37,143150.0,0.21328
U233-SOL-THERM-012-003,1.00763,0.00014,1.00763,0.000143727,1,0.0023,1.00763,0.002322,Sphere,78.19,20.48,1.33,21.81,22870.0,0.14569000000000001
PU-SOL-THERM-007-007,0.99959,0.00013,0.999592,0.000129463,1,0.0047,0.99959,0.004699,Sphere,92.32,6.75,0.93,7.68,17757.0,0.11121
HEU-MET-FAST-090-002,1.00251,0.00011,0.0,0.0,0.9993,0.0007,1.00321,0.0,Cylinder,27.85,28.07,44.08,72.15,711750.0,1047.7
U233-SOL-THERM-013-012,1.00455,0.00016,1.00455,0.000158971,0.9992,0.005,1.00535,0.005033,Sphere,77.36,21.34,1.30,22.64,22420.0,0.15044
HEU-SOL-THERM-038-002,0.99746,0.00014,0.997462,0.000138128,1,0.0025,0.99746,0.002497,Cylinder,77.31,20.42,2.26,22.69,38884.0,0.2984
PU-SOL-THERM-028-004,1.00306,0.00012,1.00306,0.000117585,1,0.0012,1.00306,0.001209,Cylinder,95.23,4.24,0.53,4.77,10042.0,0.075641
LEU-COMP-THERM-005-003,1.00961,0.00011,1.00961,0.000109067,1,0.0029,1.00961,0.002929,Lattice,84.26,10.38,5.37,15.74,152130.0,0.23596999999999999
HEU-SOL-THERM-006-024,1.00968,0.00012,1.00968,0.0001182,1,0.0091,1.00968,0.009188,Cylinder,73.88,23.86,2.25,26.12,39216.0,0.38943
HEU-SOL-THERM-004-006,0.98098,0.00014,0.980984,0.000139253,1,0.0117,0.98098,0.011478,Sphere,80.76,18.62,0.63,19.24,8519.9,0.19877
HEU-SOL-THERM-049-014,0.99963,0.00013,0.999632,0.000134788,1.0012,0.002,0.99843,0.001999,Cylinder,67.65,29.15,3.21,32.35,56089.0,0.69485
HEU-SOL-THERM-027-005,0.99798,0.00014,0.99798,0.000140399,1,0.0044,0.99798,0.004393,Cylinder,90.58,8.59,0.82,9.42,14468.0,0.075725
LEU-COMP-THERM-079-004,1.01316,0.00011,1.01316,0.000112538,1.0004,0.0016,1.01275,0.001623,Lattice,82.11,11.65,6.24,17.89,173990.0,0.30073
LEU-COMP-THERM-078-015,1.00945,0.00012,1.00945,0.00011861,0.9996,0.001,1.00985,0.001017,Lattice,82.95,12.35,4.70,17.05,126150.00000000001,0.23711000000000002
IEU-MET-FAST-010,1.01021,0.00007,1.01021,6.84157e-05,0.9954,0.0024,1.01487,0.002447,Cylinder,0.00,24.30,75.70,100.0,1051700.0,339770.0
HEU-MET-FAST-077-008,0.99976,0.00010,0.999762,0.000100878,0.9994,0.0035,1.00036,0.003504,Sphere,0.44,21.68,77.88,99.56,1085100.0,281780.0
U233-SOL-INTER-001-010,0.97770,0.00016,0.977695,0.000156283,1,0.0053,0.9777,0.005184,Sphere,28.07,63.96,7.97,71.93,132480.0,10.175
HEU-MET-FAST-034-003,0.99886,0.00011,0.99886,0.000110559,0.999,0.0012,0.99985,0.001206,Cylinder,12.23,32.04,55.73,87.77,886130.0,12330.0
PU-SOL-THERM-012-005,1.00475,0.00006,1.00475,6.37246e-05,1,0.0058,1.00475,0.005827,Rectangular,98.28,1.55,0.18,1.72,3521.5,0.042879999999999995
LEU-COMP-THERM-028-019,1.00338,0.00009,1.00338,9.08154e-05,1.0002,0.0046,1.00317,0.004614,Lattice,91.81,4.95,3.24,8.19,93089.0,0.09782
HEU-MET-FAST-084-011,1.00271,0.00010,1.00271,0.000104368,0.9995,0.0019,1.00321,0.001909,Cylinder,5.38,15.60,79.01,94.62,1220100.0,145540.0
LEU-COMP-THERM-060-006,1.00323,0.00010,1.00323,0.00010091,0.9902,0.0007,1.01315,0.000723,Lattice,87.42,8.08,4.50,12.58,121300.0,0.1797
U233-SOL-THERM-015-017,0.99703,0.00015,0.99703,0.000153888,1,0.0029,0.99703,0.002895,Sphere,62.68,34.55,2.77,37.32,47637.0,0.50323
PU-SOL-THERM-001-002,1.00202,0.00013,1.00202,0.000127303,1,0.005,1.00202,0.005011,Sphere,92.45,6.65,0.91,7.55,17374.0,0.10973000000000001
PU-SOL-THERM-022-001,0.99510,0.00013,0.995103,0.00012775,1,0.002,0.9951,0.001994,Cylinder,86.54,11.77,1.69,13.46,32772.0,0.20655
HEU-SOL-THERM-006-005,1.00959,0.00012,1.00959,0.000119421,1,0.0091,1.00959,0.009188,Cylinder,73.74,23.98,2.28,26.26,39696.0,0.39478
PU-MET-FAST-016-002,1.00886,0.00011,1.00886,0.000110852,1,0.0038,1.00886,0.003835,Cylinder (array),24.16,11.97,63.87,75.84,1245100.0,7779.6
LEU-COMP-THERM-006-011,1.01105,0.00010,1.01105,0.000103028,1,0.002,1.01105,0.002024,Lattice,88.78,6.17,5.06,11.22,147780.0,0.14345
U233-SOL-INTER-001-031,0.99005,0.00016,0.990046,0.000158472,1,0.0071,0.99005,0.007031,Sphere,41.46,53.48,5.06,58.54,84279.0,2.7188000000000003
HEU-MET-FAST-063-001,1.00126,0.00009,1.00126,8.69925e-05,0.9993,0.004,1.00196,0.004011,Cylinder,0.00,8.20,91.80,100.0,1366200.0,702670.0
HEU-SOL-THERM-025-006,1.01029,0.00010,1.01029,0.000102354,1.0002,0.0067,1.01008,0.006767,Cylinder,95.66,4.02,0.32,4.34,5675.7,0.043028
PU-SOL-THERM-003-001,0.99645,0.00011,0.996447,0.000112398,1,0.0047,0.99645,0.004684,Sphere,96.85,2.81,0.34,3.15,6495.3,0.05778
PU-SOL-THERM-010-006,1.00346,0.00012,1.00346,0.000122987,1,0.0048,1.00346,0.004818,Sphere,95.87,3.67,0.46,4.13,8801.3,0.068063
U233-SOL-THERM-005-002,1.00386,0.00012,1.00386,0.000122066,1,0.0049,1.00386,0.004920,Cylinder,90.63,8.92,0.45,9.37,7679.5,0.0543
HEU-SOL-THERM-038-018,0.99568,0.00014,0.995685,0.000140808,1,0.0032,0.99568,0.003189,Cylinder,74.72,22.83,2.45,25.28,41632.0,0.37389
U233-SOL-THERM-013-008,1.00541,0.00016,1.00541,0.00016052,0.9992,0.005,1.00621,0.005037,Sphere,77.35,21.35,1.30,22.65,22406.0,0.1505
HEU-MET-FAST-003-009,1.00221,0.00009,1.00221,8.95871e-05,1,0.005,1.00221,0.005011,Sphere,0.00,10.91,89.09,100.0,1215000.0,585730.0
PU-SOL-THERM-032-014,0.99616,0.00011,0.996159,0.000113345,1,0.002,0.99616,0.001995,Cylinder,95.80,3.73,0.47,4.2,9169.699999999999,0.068258
LEU-COMP-THERM-008-008,1.01499,0.00009,1.01499,9.4792e-05,1.0007,0.0012,1.01428,0.001219,Lattice,84.41,9.18,6.41,15.59,187450.0,0.23947000000000002
LEU-COMP-THERM-009-019,1.00678,0.00010,1.00678,0.000104857,1,0.0021,1.00678,0.002116,Lattice,90.40,5.86,3.74,9.6,106870.0,0.11445
HEU-MET-FAST-007-015,0.99848,0.00012,0.998477,0.000120024,0.9959,0.0012,1.00259,0.001214,Rectangular,16.93,41.41,41.66,83.07,700640.0,2273.5
HEU-MET-FAST-059-001,0.99140,0.00009,0.991398,8.9984e-05,0.9929,0.0028,0.99848,0.002817,Cylinder,0.13,8.83,91.03,99.87,1371900.0,644500.0
HEU-MET-FAST-003-008,1.00178,0.00009,1.00178,8.92698e-05,1,0.005,1.00178,0.005009,Sphere,0.00,8.67,91.33,100.0,1261700.0,645900.0
LEU-COMP-THERM-009-018,1.00573,0.00011,1.00573,0.000105044,1,0.0021,1.00573,0.002114,Lattice,90.34,5.91,3.75,9.66,107250.0,0.11526
PU-SOL-THERM-032-015,0.99849,0.00011,0.998486,0.000111978,1,0.002,0.99849,0.002000,Cylinder,96.18,3.39,0.43,3.82,8273.5,0.06414399999999999
HEU-MET-FAST-007-014,1.00123,0.00012,1.00123,0.000119724,0.9964,0.0012,1.00484,0.001216,Rectangular,11.16,50.06,38.78,88.84,651050.0,2975.3
PU-MET-FAST-036,1.00731,0.00010,1.00731,9.52559e-05,1,0.0031,1.00731,0.003124,Sphere,0.17,10.01,89.83,99.83,1717500.0,611780.0
PU-SOL-THERM-010-007,0.99667,0.00012,0.996673,0.0001165,1,0.0048,0.99667,0.004785,Sphere,96.08,3.49,0.43,3.92,8214.900000000001,0.065841
HEU-MET-MIXED-015,0.99551,0.00012,0.995513,0.000120541,0.9996,0.0008,0.99590,0.000806,Cylinder,37.95,34.99,27.06,62.05,461230.0,88.34400000000001
HEU-MET-FAST-036-001,1.00240,0.00011,1.0024,0.000113455,0.9993,0.0015,1.00310,0.001509,Cylinder,16.84,36.25,46.91,83.16,805710.0,3616.2999999999997
HEU-SOL-THERM-038-019,0.99764,0.00014,0.997641,0.000140579,1,0.0032,0.99764,0.003195,Cylinder,74.74,22.82,2.45,25.26,41474.0,0.37346
U233-SOL-THERM-013-009,1.00543,0.00016,1.00543,0.00016259,0.9992,0.0045,1.00623,0.004534,Sphere,77.37,21.33,1.30,22.63,22410.0,0.15032
LEU-COMP-THERM-024-002,1.01611,0.00011,1.01611,0.000113455,1,0.004,1.01611,0.004066,Lattice,86.91,10.08,3.01,13.09,78108.0,0.14246
U233-SOL-INTER-001-030,0.97768,0.00016,0.977685,0.000157208,1,0.0053,0.97768,0.005184,Sphere,50.08,45.48,4.45,49.92,76306.0,1.4585000000000001
LEU-SOL-THERM-004-001,1.00427,0.00009,1.00427,9.33387e-05,0.9994,0.0008,1.00487,0.000809,Cylinder,96.11,3.19,0.69,3.89,18360.0,0.041842
HEU-SOL-THERM-025-007,1.01472,0.00011,1.01472,0.000106309,1.0009,0.0073,1.01380,0.007394,Cylinder,94.86,4.75,0.39,5.14,6791.5,0.047223
HEU-SOL-THERM-006-004,1.00250,0.00013,1.0025,0.000125619,1,0.0078,1.0025,0.007820,Cylinder,75.07,22.74,2.19,24.93,38144.0,0.35171
PU-MET-FAST-016-003,1.00726,0.00011,1.00726,0.000111738,1,0.0033,1.00726,0.003325,Cylinder (array),24.39,11.91,63.70,75.61,1242000.0,7508.3
LEU-COMP-THERM-007-001,1.01030,0.00011,1.0103,0.000113026,1,0.0014,1.0103,0.001418,Lattice,83.52,11.08,5.40,16.48,149750.0,0.24082
LEU-COMP-THERM-006-010,1.01085,0.00010,1.01085,0.000100463,1,0.002,1.01085,0.002024,Lattice,88.95,6.08,4.97,11.05,145330.0,0.14013
HEU-MET-FAST-007-035,1.00314,0.00011,1.00314,0.000111653,1.0003,0.0018,1.00283,0.001808,Rectangular,20.80,19.96,59.24,79.2,944710.0,7241.5
HEU-SOL-THERM-042-001,0.99765,0.00007,0.997652,6.57076e-05,0.9957,0.0039,1.00195,0.003925,Cylinder,98.14,1.73,0.13,1.86,2352.2,0.031855999999999995
HEU-MET-FAST-034-002,0.99969,0.00011,0.999693,0.000111537,0.999,0.0012,1.00069,0.001207,Cylinder,10.80,34.02,55.18,89.2,891450.0,13377.0
HEU-MET-FAST-078-001,0.99474,0.00010,0.994744,0.00010227,0.9995,0.0018,0.99523,0.001795,Cylinder,9.56,13.70,76.73,90.44,1205900.0,82401.0
HEU-MET-FAST-084-010,0.99699,0.00009,0.996987,8.96963e-05,0.9993,0.0022,0.99768,0.002198,Cylinder,0.00,5.46,94.54,100.0,1386000.0,778280.0
PU-SOL-THERM-012-004,1.00266,0.00007,1.00266,7.12471e-05,1,0.0058,1.00266,0.005815,Rectangular,98.14,1.67,0.19,1.86,3796.1000000000004,0.043996
HEU-MET-FAST-085-001,0.99573,0.00009,0.995728,8.81252e-05,0.9998,0.0029,0.99592,0.002890,Sphere,0.00,5.78,94.22,100.0,1330900.0,736660.0
LEU-COMP-THERM-028-018,1.00403,0.00009,1.00403,9.00002e-05,0.9999,0.0047,1.00413,0.004720,Lattice,91.63,5.09,3.28,8.37,94326.0,0.099889
U233-SOL-THERM-015-016,0.98747,0.00016,0.987467,0.000157381,1,0.0043,0.98747,0.004249,Sphere,54.72,42.13,3.15,45.28,52176.0,0.87254
PU-SOL-THERM-001-003,1.00499,0.00013,1.00499,0.000131973,1,0.005,1.00499,0.005026,Sphere,90.85,8.03,1.12,9.15,21482.0,0.13322
U233-SOL-THERM-016-025,0.99878,0.00015,0.99878,0.000148923,0.9981,0.004,1.00068,0.004013,Cylinder,85.40,13.84,0.76,14.6,13077.0,0.080733
HEU-SOL-THERM-027-004,1.00021,0.00014,1.00021,0.000138536,1,0.0037,1.00021,0.003703,Cylinder,90.62,8.56,0.82,9.38,14355.0,0.07545
PU-SOL-THERM-018-001,1.00454,0.00012,1.00454,0.000123721,1,0.0034,1.00454,0.003417,Cylinder,87.93,10.44,1.63,12.07,33658.0,0.16563999999999998
LEU-COMP-THERM-078-014,1.00982,0.00012,1.00982,0.000118728,0.9991,0.001,1.01072,0.001018,Lattice,80.80,13.96,5.24,19.2,139900.0,0.30093
LEU-COMP-THERM-079-005,1.01331,0.00011,1.01331,0.000111835,1.0004,0.0016,1.01290,0.001623,Lattice,81.96,11.76,6.28,18.04,175040.0,0.3059
U233-SOL-INTER-001-011,0.97956,0.00016,0.979561,0.000157584,1,0.0057,0.97956,0.005585,Sphere,31.41,60.95,7.64,68.59,128590.00000000001,7.8341
PU-SOL-THERM-028-005,1.00403,0.00011,1.00403,0.000113265,1,0.0012,1.00403,0.001210,Cylinder,95.61,3.90,0.48,4.39,9122.6,0.071303
LEU-COMP-THERM-005-002,1.00942,0.00011,1.00942,0.000110324,1,0.0021,1.00942,0.002122,Lattice,87.16,8.18,4.66,12.84,132000.0,0.16733
HEU-SOL-THERM-006-025,1.00084,0.00012,1.00084,0.00011504,1,0.0087,1.00084,0.008708,Cylinder,73.08,24.61,2.31,26.92,40293.0,0.41773000000000005
HEU-SOL-THERM-049-015,1.00167,0.00013,1.00167,0.000131855,1.0012,0.0021,1.00046,0.002102,Cylinder,67.36,29.42,3.22,32.64,56327.0,0.70969
LEU-COMP-THERM-017-014,1.00804,0.00009,1.00804,9.21817e-05,1,0.0031,1.00804,0.003126,Lattice,91.66,4.46,3.87,8.34,114880.0,0.095878
U233-SOL-THERM-001-005,0.99917,0.00008,0.99917,8.49635e-05,1.0004,0.0033,0.99877,0.003295,Sphere,93.96,5.79,0.25,6.04,4347.2,0.041658
LEU-COMP-THERM-039-006,1.00652,0.00011,1.00652,0.000112265,1,0.0009,1.00652,0.000912,Lattice,87.78,8.01,4.21,12.22,118260.0,0.14719000000000002
PU-SOL-THERM-007-006,0.99770,0.00013,0.997702,0.000128194,1,0.0047,0.9977,0.004690,Sphere,92.23,6.82,0.94,7.77,18074.0,0.11249999999999999
U233-SOL-THERM-013-013,1.00176,0.00016,1.00176,0.000159197,0.9992,0.0062,1.00256,0.006222,Sphere,77.34,21.35,1.30,22.66,22516.0,0.15067
U233-SOL-THERM-012-002,0.99872,0.00014,0.998718,0.000142302,1,0.0025,0.99872,0.002500,Sphere,76.77,21.78,1.46,23.23,25064.0,0.16357
HEU-SOL-THERM-038-003,0.99844,0.00014,0.998441,0.000137206,1,0.0025,0.99844,0.002499,Cylinder,75.53,22.06,2.41,24.47,40838.0,0.34926
LEU-COMP-THERM-009-002,1.00579,0.00011,1.00579,0.000106473,1,0.0021,1.00579,0.002114,Lattice,90.45,5.83,3.72,9.55,106470.0,0.11384000000000001
HEU-MET-FAST-002-003,1.00016,0.00009,1.00016,9.21046e-05,1,0.003,1.00016,0.003001,Rectangular,0.00,9.19,90.81,100.0,1486700.0,725060.0
HEU-MET-FAST-003-012,1.00020,0.00009,1.0002,9.17613e-05,1,0.005,1.0002,0.005001,Sphere,0.00,7.43,92.57,100.0,1285700.0,666920.0
MIX-MET-FAST-007-021,1.00500,0.00009,1.005,8.89556e-05,1,0.0031,1.005,0.003116,Sphere,0.00,3.70,96.30,100.0,1692000.0,1019200.0000000001
HEU-MET-FAST-020,1.00196,0.00010,1.00196,9.56128e-05,1,0.0028,1.00196,0.002807,Sphere,1.09,11.45,87.47,98.91,1328000.0,430130.0
HEU-MET-FAST-044-005,1.00089,0.00009,1.00089,8.80581e-05,0.9995,0.0015,1.00139,0.001505,Cylinder,0.00,4.98,95.02,100.0,1421700.0,806790.0
HEU-MET-FAST-057-002,0.99872,0.00009,0.998721,8.90003e-05,1,0.0023,0.99872,0.002298,Sphere,0.00,5.42,94.58,100.0,1383100.0,777050.0
HEU-MET-FAST-038-002,1.01051,0.00010,1.01051,0.00010164,0.9999,0.0009,1.01061,0.000915,Cylinder,0.14,40.83,59.04,99.86,959660.0,110150.0
LEU-COMP-THERM-028-002,1.01065,0.00011,1.01065,0.000105106,1.0001,0.0054,1.01054,0.005457,Lattice,84.38,10.27,5.35,15.62,149780.0,0.22928
PU-SOL-THERM-005-005,1.00046,0.00012,1.00046,0.000116139,1,0.0047,1.00046,0.004703,Sphere,96.41,3.20,0.39,3.59,7411.400000000001,0.06234599999999999
HEU-SOL-THERM-038-022,0.99761,0.00014,0.997607,0.000139535,1,0.0027,0.99761,0.002697,Cylinder,76.61,21.08,2.31,23.39,39406.0,0.31762
HEU-SOL-THERM-028-016,0.99925,0.00014,0.999251,0.000135786,1,0.0052,0.99925,0.005197,Cylinder,83.91,14.54,1.54,16.09,27041.0,0.15281999999999998
HEU-MET-FAST-078-043,0.99857,0.00010,0.998571,9.52706e-05,1,0.0019,0.99857,0.001899,Cylinder,0.30,12.79,86.91,99.7,1345700.0,421860.0
PU-MET-FAST-045-007,1.00549,0.00009,1.00549,9.41004e-05,1,0.0038,1.00549,0.003822,Cylinder,0.89,5.68,93.43,99.11,1605300.0,721320.0
